SITE,YEAR,BBH,BBH_LOG,BBH_PROP,BCR,BCR_LOG,BCR_PROP,BGS,BGS_LOG,BGS_PROP,BLP,BLP_LOG,BLP_PROP,BRB,BRB_LOG,BRB_PROP,CCF,CCF_LOG,CCF_PROP,CHN,CHN_LOG,CHN_PROP,COT,COT_LOG,COT_PROP,CRP,CRP_LOG,CRP_PROP,FHM,FHM_LOG,FHM_PROP,GLF,GLF_LOG,GLF_PROP,GSF,GSF_LOG,GSF_PROP,GSH,GSH_LOG,GSH_PROP,ISS,ISS_LOG,ISS_PROP,LEP,LEP_LOG,LEP_PROP,LMB,LMB_LOG,LMB_PROP,MSQ,MSQ_LOG,MSQ_PROP,PKM,PKM_LOG,PKM_PROP,PLR,PLR_LOG,PLR_PROP,PMK,PMK_LOG,PMK_PROP,RBT,RBT_LOG,RBT_PROP,RCH,RCH_LOG,RCH_PROP,RES,RES_LOG,RES_PROP,RSH,RSH_LOG,RSH_PROP,SAP,SAP_LOG,SAP_PROP,SBF,SBF_LOG,SBF_PROP,SBK,SBK_LOG,SBK_PROP,SKR,SKR_LOG,SKR_PROP,SMB,SMB_LOG,SMB_PROP,SPB,SPB_LOG,SPB_PROP,STB,STB_LOG,STB_PROP,TUP,TUP_LOG,TUP_PROP,WCF,WCF_LOG,WCF_PROP,WRM,WRM_LOG,WRM_LOG,YFG,YFG_LOG,YFG_PROP,sumofcaught
10,1995,13,1.146128036,0.02832244,1,0.301029996,0.002178649,320,2.506505032,0.697167756,0,0,0,0,0,0,0,0,0,0,0,0,8,0.954242509,0.017429194,2,0.477121255,0.004357298,36,1.568201724,0.078431373,1,0.301029996,0.002178649,13,1.146128036,0.02832244,0,0,0,3,0.602059991,0.006535948,0,0,0,6,0.84509804,0.013071895,52,1.72427587,0.11328976,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002178649,0,0,0,0,0,0,0,0,0,3,0.602059991,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459
10,1996,0,0,0,3,0.602059991,0.013392857,144,2.161368002,0.642857143,3,0.602059991,0.013392857,0,0,0,2,0.477121255,0.008928571,0,0,0,1,0.301029996,0.004464286,2,0.477121255,0.008928571,20,1.322219295,0.089285714,2,0.477121255,0.008928571,15,1.204119983,0.066964286,0,0,0,1,0.301029996,0.004464286,0,0,0,7,0.903089987,0.03125,3,0.602059991,0.013392857,1,0.301029996,0.004464286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.698970004,0.017857143,0,0,0,14,1.176091259,0.0625,0,0,0,1,0.301029996,0.004464286,0,0,0,0,0,0,0,0,0,1,0.301029996,0.004464286,0,0,0,0,0,0,0,0,0,224
10,1997,0,0,0,1,0.301029996,0.008547009,61,1.792391689,0.521367521,5,0.77815125,0.042735043,0,0,0,1,0.301029996,0.008547009,0,0,0,0,0,0,8,0.954242509,0.068376068,4,0.698970004,0.034188034,2,0.477121255,0.017094017,23,1.380211242,0.196581197,0,0,0,0,0,0,0,0,0,6,0.84509804,0.051282051,3,0.602059991,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.008547009,0,0,0,1,0.301029996,0.008547009,1,0.301029996,0.008547009,0,0,0,117
10,1998,0,0,0,0,0,0,98,1.995635195,0.427947598,29,1.477121255,0.126637555,0,0,0,0,0,0,0,0,0,1,0.301029996,0.004366812,1,0.301029996,0.004366812,4,0.698970004,0.017467249,0,0,0,18,1.278753601,0.07860262,0,0,0,0,0,0,0,0,0,6,0.84509804,0.026200873,2,0.477121255,0.008733624,1,0.301029996,0.004366812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1.84509804,0.301310044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
10,1999,0,0,0,0,0,0,35,1.556302501,0.133587786,16,1.230448921,0.061068702,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.007633588,0,0,0,3,0.602059991,0.011450382,45,1.662757832,0.171755725,0,0,0,69,1.84509804,0.263358779,1,0.301029996,0.003816794,30,1.491361694,0.114503817,42,1.633468456,0.160305344,6,0.84509804,0.022900763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.113943352,0.045801527,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003816794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
10,2000,0,0,0,1,0.301029996,0.002840909,6,0.84509804,0.017045455,12,1.113943352,0.034090909,0,0,0,3,0.602059991,0.008522727,0,0,0,0,0,0,0,0,0,45,1.662757832,0.127840909,1,0.301029996,0.002840909,17,1.255272505,0.048295455,0,0,0,46,1.672097858,0.130681818,2,0.477121255,0.005681818,24,1.397940009,0.068181818,75,1.880813592,0.213068182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002840909,109,2.041392685,0.309659091,0,0,0,0,0,0,0,0,0,8,0.954242509,0.022727273,0,0,0,0,0,0,2,0.477121255,0.005681818,0,0,0,0,0,0,0,0,0,0,0,0,352
10,2001,15,1.204119983,0.034013605,0,0,0,84,1.929418926,0.19047619,17,1.255272505,0.038548753,0,0,0,4,0.698970004,0.009070295,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002267574,49,1.698970004,0.111111111,55,1.748188027,0.124716553,0,0,0,89,1.954242509,0.201814059,3,0.602059991,0.006802721,92,1.968482949,0.20861678,1,0.301029996,0.002267574,4,0.698970004,0.009070295,2,0.477121255,0.004535147,0,0,0,0,0,0,0,0,0,0,0,0,3,0.602059991,0.006802721,0,0,0,0,0,0,0,0,0,6,0.84509804,0.013605442,1,0.301029996,0.002267574,0,0,0,1,0.301029996,0.002267574,0,0,0,1,0.301029996,0.002267574,12,1.113943352,0.027210884,1,0.301029996,0.002267574,441
10,2002,2,0.477121255,0.009009009,0,0,0,105,2.025305865,0.472972973,16,1.230448921,0.072072072,0,0,0,0,0,0,0,0,0,0,0,0,4,0.698970004,0.018018018,0,0,0,0,0,0,20,1.322219295,0.09009009,0,0,0,22,1.361727836,0.099099099,0,0,0,39,1.602059991,0.175675676,4,0.698970004,0.018018018,2,0.477121255,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.009009009,0,0,0,5,0.77815125,0.022522523,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.004504505,0,0,0,0,0,0,222
10,2003,0,0,0,0,0,0,252,2.403120521,0.610169492,4,0.698970004,0.00968523,0,0,0,0,0,0,0,0,0,2,0.477121255,0.004842615,0,0,0,3,0.602059991,0.007263923,0,0,0,17,1.255272505,0.041162228,0,0,0,39,1.602059991,0.094430993,0,0,0,36,1.568201724,0.08716707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.004842615,55,1.748188027,0.133171913,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002421308,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.004842615,0,0,0,0,0,0,413
10,2004,1,0.301029996,0.00265252,0,0,0,57,1.763427994,0.151193634,15,1.204119983,0.039787798,0,0,0,1,0.301029996,0.00265252,0,0,0,0,0,0,2,0.477121255,0.00530504,1,0.301029996,0.00265252,1,0.301029996,0.00265252,11,1.079181246,0.029177719,0,0,0,96,1.986771734,0.25464191,4,0.698970004,0.01061008,57,1.763427994,0.151193634,2,0.477121255,0.00530504,8,0.954242509,0.021220159,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77815125,0.013262599,113,2.056904851,0.299734748,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.00530504,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.00265252,0,0,0,377
10,2005,0,0,0,0,0,0,73,1.86923172,0.257042254,19,1.301029996,0.066901408,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003521127,0,0,0,0,0,0,0,0,0,10,1.041392685,0.035211268,0,0,0,34,1.544068044,0.11971831,1,0.301029996,0.003521127,44,1.653212514,0.154929577,0,0,0,5,0.77815125,0.017605634,0,0,0,3,0.602059991,0.01056338,0,0,0,0,0,0,23,1.380211242,0.080985915,53,1.73239376,0.186619718,0,0,0,0,0,0,0,0,0,15,1.204119983,0.052816901,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003521127,2,0.477121255,0.007042254,0,0,0,284
10,2006,0,0,0,0,0,0,121,2.086359831,0.387820513,5,0.77815125,0.016025641,0,0,0,8,0.954242509,0.025641026,0,0,0,2,0.477121255,0.006410256,1,0.301029996,0.003205128,0,0,0,2,0.477121255,0.006410256,8,0.954242509,0.025641026,0,0,0,26,1.431363764,0.083333333,0,0,0,50,1.707570176,0.16025641,11,1.079181246,0.03525641,8,0.954242509,0.025641026,0,0,0,1,0.301029996,0.003205128,0,0,0,0,0,0,20,1.322219295,0.064102564,44,1.653212514,0.141025641,0,0,0,0,0,0,0,0,0,5,0.77815125,0.016025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
10,2007,0,0,0,0,0,0,128,2.11058971,0.301176471,8,0.954242509,0.018823529,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002352941,0,0,0,0,0,0,4,0.698970004,0.009411765,1,0.301029996,0.002352941,0,0,0,52,1.72427587,0.122352941,0,0,0,64,1.812913357,0.150588235,0,0,0,7,0.903089987,0.016470588,0,0,0,0,0,0,0,0,0,0,0,0,91,1.963787827,0.214117647,65,1.819543936,0.152941176,0,0,0,0,0,0,0,0,0,2,0.477121255,0.004705882,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002352941,1,0.301029996,0.002352941,0,0,0,425
10,2008,0,0,0,0,0,0,142,2.155336037,0.224683544,71,1.857332496,0.112341772,0,0,0,0,0,0,0,0,0,7,0.903089987,0.011075949,3,0.602059991,0.004746835,1,0.301029996,0.001582278,7,0.903089987,0.011075949,4,0.698970004,0.006329114,0,0,0,120,2.08278537,0.189873418,0,0,0,141,2.152288344,0.223101266,1,0.301029996,0.001582278,13,1.146128036,0.02056962,0,0,0,0,0,0,0,0,0,0,0,0,57,1.763427994,0.090189873,24,1.397940009,0.037974684,0,0,0,0,0,0,0,0,0,37,1.579783597,0.058544304,0,0,0,0,0,0,0,0,0,0,0,0,4,0.698970004,0.006329114,0,0,0,0,0,0,632
10,2010,0,0,0,0,0,0,26,1.431363764,0.078078078,15,1.204119983,0.045045045,0,0,0,1,0.301029996,0.003003003,0,0,0,0,0,0,10,1.041392685,0.03003003,0,0,0,0,0,0,4,0.698970004,0.012012012,0,0,0,154,2.190331698,0.462462462,0,0,0,95,1.982271233,0.285285285,1,0.301029996,0.003003003,4,0.698970004,0.012012012,0,0,0,0,0,0,0,0,0,0,0,0,10,1.041392685,0.03003003,5,0.77815125,0.015015015,0,0,0,0,0,0,0,0,0,4,0.698970004,0.012012012,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.006006006,2,0.477121255,0.006006006,0,0,0,333
10,2011,1,0.301029996,0.001879699,0,0,0,17,1.255272505,0.031954887,25,1.414973348,0.046992481,0,0,0,0,0,0,0,0,0,1,0.301029996,0.001879699,0,0,0,0,0,0,6,0.84509804,0.011278195,17,1.255272505,0.031954887,0,0,0,278,2.445604203,0.522556391,0,0,0,161,2.209515015,0.302631579,0,0,0,9,1,0.016917293,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77815125,0.009398496,0,0,0,0,0,0,0,0,0,0,0,0,7,0.903089987,0.013157895,0,0,0,0,0,0,0,0,0,5,0.77815125,0.009398496,0,0,0,0,0,0,0,0,0,532
10,2012,0,0,0,0,0,0,22,1.361727836,0.037478705,22,1.361727836,0.037478705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.903089987,0.011925043,2,0.477121255,0.003407155,361,2.558708571,0.614991482,0,0,0,142,2.155336037,0.241908007,0,0,0,10,1.041392685,0.017035775,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.003407155,6,0.84509804,0.010221465,0,0,0,0,0,0,0,0,0,8,0.954242509,0.01362862,4,0.698970004,0.00681431,0,0,0,0,0,0,0,0,0,1,0.301029996,0.001703578,0,0,0,0,0,0,587
10,2013,0,0,0,0,0,0,4,0.698970004,0.01843318,9,1,0.041474654,0,0,0,0,0,0,0,0,0,4,0.698970004,0.01843318,2,0.477121255,0.00921659,0,0,0,0,0,0,20,1.322219295,0.092165899,0,0,0,38,1.591064607,0.175115207,0,0,0,109,2.041392685,0.502304147,5,0.77815125,0.023041475,10,1.041392685,0.046082949,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.004608295,6,0.84509804,0.02764977,0,0,0,0,0,0,0,0,0,5,0.77815125,0.023041475,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.00921659,2,0.477121255,0.00921659,0,0,0,217
10,2014,0,0,0,0,0,0,32,1.51851394,0.125984252,9,1,0.035433071,0,0,0,0,0,0,0,0,0,2,0.477121255,0.007874016,0,0,0,0,0,0,2,0.477121255,0.007874016,13,1.146128036,0.051181102,6,0.84509804,0.023622047,61,1.792391689,0.24015748,0,0,0,100,2.004321374,0.393700787,12,1.113943352,0.047244094,4,0.698970004,0.015748031,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003937008,2,0.477121255,0.007874016,0,0,0,0,0,0,0,0,0,5,0.77815125,0.019685039,0,0,0,3,0.602059991,0.011811024,0,0,0,2,0.477121255,0.007874016,0,0,0,0,0,0,0,0,0,254
10,2015,1,0.301029996,0.0078125,0,0,0,27,1.447158031,0.2109375,5,0.77815125,0.0390625,0,0,0,0,0,0,0,0,0,4,0.698970004,0.03125,1,0.301029996,0.0078125,0,0,0,0,0,0,5,0.77815125,0.0390625,0,0,0,20,1.322219295,0.15625,0,0,0,37,1.579783597,0.2890625,9,1,0.0703125,5,0.77815125,0.0390625,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77815125,0.0390625,0,0,0,0,0,0,0,0,0,0,0,0,4,0.698970004,0.03125,0,0,0,2,0.477121255,0.015625,0,0,0,0,0,0,3,0.602059991,0.0234375,0,0,0,0,0,0,128
10,2016,0,0,0,0,0,0,9,1,0.078947368,6,0.84509804,0.052631579,0,0,0,0,0,0,0,0,0,2,0.477121255,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.531478917,0.289473684,0,0,0,17,1.255272505,0.149122807,21,1.342422681,0.184210526,2,0.477121255,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,21,1.342422681,0.184210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.00877193,0,0,0,0,0,0,2,0.477121255,0.01754386,0,0,0,0,0,0,114
10,2017,0,0,0,0,0,0,52,1.72427587,0.452173913,13,1.146128036,0.113043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.602059991,0.026086957,0,0,0,2,0.477121255,0.017391304,1,0.301029996,0.008695652,17,1.255272505,0.147826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.447158031,0.234782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
